7	12	7	0	
8	12	7	0	
8	12	7	0	
8	12	7	0	
8	12	7	0	
8	12	7	0	
7	11	5	0	
7	11	5	0	
7	11	5	0	
7	11	6	0	
7	11	6	0	
7	11	6	0	
7	11	6	0	
6	11	6	0	
6	11	6	0	
6	11	5	0	
6	11	4	0	
6	12	4	0	
5	12	4	0	
9	12	4	0	
13	12	4	0	

--	--	--	--
7	13	13	0	
7	13	11	0	
7	12	11	0	
7	12	10	0	
7	12	10	0	
7	12	10	0	
7	12	10	0	
7	12	8	0	
7	12	7	0	
7	12	6	0	
7	11	6	0	
6	11	5	0	
6	11	6	0	
10	11	6	0	
10	12	6	0	
10	13	6	0	
10	13	5	0	
10	13	5	0	
10	12	5	0	
10	11	5	0	
10	11	5	0	
10	11	5	0	
10	11	5	0	
13	11	6	0	
13	10	6	0	
12	10	6	0	
15	10	6	0	
15	10	6	0	
14	12	6	0	
13	11	6	0	
12	11	6	0	
11	12	6	0	
11	12	6	0	
11	12	6	0	
11	13	6	5	
11	13	6	5	
11	13	6	5	
9	13	6	5	
6	13	5	5	
3	13	4	5	
2	13	4	5	

--	--	--	--
7	13	13	0	
7	12	12	0	
7	12	12	0	
7	12	12	0	
7	12	11	0	
7	12	11	0	
7	12	11	0	
7	12	10	0	
7	12	10	0	
7	12	11	0	

--	--	--	--
7	13	13	0	
7	13	12	0	
7	13	12	0	
7	13	12	0	
7	13	11	0	
7	13	10	0	
16	13	9	0	
16	13	9	0	
16	13	9	0	
16	11	8	0	
16	11	8	0	
16	12	8	0	
15	12	7	0	
14	12	8	0	
14	12	9	0	
16	12	9	0	
16	11	9	0	
14	10	8	0	
12	10	8	0	
11	10	7	0	
10	10	7	0	
10	10	7	0	
9	10	7	0	
9	10	7	0	
9	10	8	0	
8	11	9	0	
10	11	9	0	
9	11	9	0	

--	--	--	--
7	13	13	0	
7	13	13	0	
7	13	13	0	
7	13	10	0	
7	12	10	0	

--	--	--	--
7	13	13	0	
7	13	13	0	
7	13	13	0	
7	13	13	0	
7	12	12	0	
7	12	11	0	
7	12	11	0	
7	12	11	0	
7	12	12	0	
7	12	12	0	
7	13	12	0	

--	--	--	--

--	--	--	--

--	--	--	--

--	--	--	--

